Ticker,Name,Market,Panel,Sector,Sub-Sector,Comment,Name(EN),Company Code(12),Ticker(4),Ticker(5),Ticker(12),Sector Code,Sub-Sector Code,Panel Code
آباد,توریستی ورفاهی آبادگران ایران,بورس,بازار دوم بورس,هتل و رستوران,هتل ها ، اردو و دیگر تدارکات اقامت کوتاه,-,Abadgaran,IRO1ABAD0002,ABAD,ABAD1,IRO1ABAD0001,55,5510,1
آبادا,تولید نیروی برق آبادان,بورس,بازار دوم بورس,عرضه برق، گاز، بخاروآب گرم,تولید انتقال و توزیع نیروی برق,-,Abadan PG,IRO1NBAB0009,NBAB,NBAB1,IRO1NBAB0001,40,4010,3
آپ,آسان پرداخت پرشین,بورس,بازار اول (تابلوی فرعی) بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Asan Pardakht Pers,IRO1APPE0008,APPE,APPE1,IRO1APPE0001,72,7220,3
آسیا,بیمه آسیا,بورس,بازار دوم بورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Asia Bime,IRO1ASIA0008,ASIA,ASIA1,IRO1ASIA0001,66,6603,1
آلومینا,آلومینای ایران,بورس,بازار دوم بورس,فلزات اساسی,تولید فلزات گرانبهای غیرآهن,-,Alomina Iran,IRO1ALMN0004,ALMN,ALMN1,IRO1ALMN0001,27,2720,1
اپال,فرآوری معدنی اپال کانی پارس,بورس,بازار دوم بورس,استخراج کانه های فلزی,استخراج آهن,-,Opal Kani Pars,IRO1OPAL0000,OPAL,OPAL1,IRO1OPAL0001,13,1310,1
اتکام,بیمه اتکایی امین,بورس,بازار دوم بورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Amin Company,IRO1ETKA0009,ETKA,ETKA1,IRO1ETKA0001,66,6603,1
اخابر,مخابرات ایران,بورس,بازار دوم بورس,مخابرات,مخابرات,-,Iran Tele. Co.,IRO1MKBT0008,MKBT,MKBT1,IRO1MKBT0001,64,6420,1
اردستان,سیمان اردستان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Ardestan Cement,IRO1ARDS0004,ARDS,ARDS1,IRO1ARDS0001,53,5394,1
اروند,پتروشیمی اروند,بورس,بازار دوم بورس,محصولات شیمیایی,تولید پلاستیک اولیه و لاستیک ترکیبی,-,Arvand Petro.,IRO1RVND0004,RVND,RVND1,IRO1RVND0001,44,4413,1
اسیاتک,انتقال داده های آسیاتک,بورس,بازار اول (تابلوی اصلی) بورس,اطلاعات و ارتباطات,خدمات ارزش افزوده,-,Asiatech,IRO1ASTC0003,ASTC,ASTC1,IRO1ASTC0001,73,7310,1
افق,فروشگاههای زنجیره ای افق کوروش,بورس,بازار دوم بورس,خرده فروشی،باستثنای وسایل نقلیه موتوری,خرده فروشی انواع موادغذایی،نوشیدنی وغیره,-,Ofogh Koorosh,IRO1OFOG0003,OFOG,OFOG1,IRO1OFOG0001,47,4711,1
البرز,بیمه البرز,بورس,بازار اول (تابلوی اصلی) بورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,S*Alborz Bimeh,IRO1BALB0001,BALB,BALB1,IRO1BALB0001,66,6603,1
امید,تامین سرمایه امید,بورس,بازار دوم بورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Investment Banking,IRO1OMID0005,OMID,OMID1,IRO1OMID0001,67,6719,3
امین,تامین سرمایه امین,بورس,بازار دوم بورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Amin Investment,IRO1TSAN0000,TSAN,TSAN1,IRO1TSAN0001,67,6719,1
انرژی,بورس انرژی ایران,بورس,بازار اول (تابلوی اصلی) بورس,فعالیتهای کمکی به نهادهای مالی واسط,فعالیتهای مرتبط با اوراق بهادار,-,Other Energy B.,IRO1BENC0004,BENC,BENC1,IRO1BENC0001,67,6712,1
بالبر,کابل  البرز,بورس,بازار دوم بورس,ماشین آلات و دستگاه های برقی,تولید سیم و کابل عایق,-,Alborz Cable,IRO1KALZ0002,KALZ,KALZ1,IRO1KALZ0001,31,3130,3
بپویا,دانش محور پویا نیرو,بورس,بازار دوم بورس,ماشین آلات و دستگاه های برقی,تولید سیم و کابل عایق,-,Pooya Power,IRO1POYA0005,POYA,POYA1,IRO1POYA0001,31,3130,3
بترانس,ایران  ترانسفو,بورس,بازار اول (تابلوی اصلی) بورس,ماشین آلات و دستگاه های برقی,تولید موتورها، مولدها و مبدلهای الکتریکی,-,S*Iran Transfo,IRO1TRNS0001,TRNS,TRNS1,IRO1TRNS0001,31,3110,1
برکت,گروه دارویی برکت,بورس,بازار اول (تابلوی اصلی) بورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,G.Barekat Pharm,IRO1BRKT0003,BRKT,BRKT1,IRO1BRKT0001,43,4399,1
بسویچ,پارس سویچ,بورس,بازار اول (تابلوی فرعی) بورس,ماشین آلات و دستگاه های برقی,تولید تجهیزات توزیع و کنترل برق,-,Pars Switch,IRO1SWIC0000,SWIC,SWIC1,IRO1SWIC0001,31,3120,3
بشهاب,لامپ  پارس  شهاب,بورس,بازار دوم بورس,ماشین آلات و دستگاه های برقی,تولید لامپ برقی و تجهیزات روشنایی,-,Pars Shahab,IRO1LAPS0006,LAPS,LAPS1,IRO1LAPS0001,31,3150,1
بفجر,فجر انرژی خلیج فارس,بورس,بازار اول (تابلوی اصلی) بورس,عرضه برق، گاز، بخاروآب گرم,تولید،لنتقال و توزیع برق،گاز،بخاروآب گرم,-,Fajr E.Persia Gulf,IRO1BFJR0002,BFJR,BFJR1,IRO1BFJR0001,40,4011,1
بکاب,صنایع جوشکاب یزد,بورس,بازار دوم بورس,ماشین آلات و دستگاه های برقی,تولید سیم و کابل عایق,-,Yazd Jooshkab,IRO1JOSH0004,JOSH,JOSH1,IRO1JOSH0001,31,3130,3
بکام,کارخانجات تولیدی شهید قندی,بورس,بازار اول (تابلوی فرعی) بورس,ماشین آلات و دستگاه های برقی,تولید سیم و کابل عایق,-,Ghandi Cables.,IRO1KGND0000,KGND,KGND1,IRO1KGND0001,31,3130,3
بموتو,موتوژن,بورس,بازار اول (تابلوی فرعی) بورس,ماشین آلات و دستگاه های برقی,تولید موتورها، مولدها و مبدلهای الکتریکی,-,Motogen,IRO1MOTJ0006,MOTJ,MOTJ1,IRO1MOTJ0001,31,3110,3
بنیرو,نیروترانس,بورس,بازار اول (تابلوی فرعی) بورس,ماشین آلات و دستگاه های برقی,تولید موتورها، مولدها و مبدلهای الکتریکی,-,Nirou Trans,IRO1NIRO0008,NIRO,NIRO1,IRO1NIRO0001,31,3110,3
بورس,بورس اوراق بهادار تهران,بورس,بازار اول (تابلوی اصلی) بورس,فعالیتهای کمکی به نهادهای مالی واسط,اداره ی بازارهای مالی,-,S*TehranStockExch.,IRO1BORS0000,BORS,BORS1,IRO1BORS0001,67,6711,1
بوعلی,پتروشیمی بوعلی سینا,بورس,بازار اول (تابلوی اصلی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,BoualiSina Petro.,IRO1BONA0004,BONA,BONA1,IRO1BONA0001,44,4411,1
پارس,پتروشیمی پارس,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,PARS Petrochemical,IRO1PARS0000,PARS,PARS1,IRO1PARS0001,44,4411,3
پارسان,گسترش نفت و گاز پارسیان,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید کود و ترکیبات نیتروژن,-,S*Parsian Oil&Gas,IRO1PASN0004,PASN,PASN1,IRO1PASN0001,44,4412,3
پارسیان,بیمه پارسیان,بورس,بازار اول (تابلوی فرعی) بورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Parsian,IRO1IPAR0002,IPAR,IPAR1,IRO1IPAR0001,66,6603,3
پاسا,ایران یاساتایرورابر,بورس,بازار دوم بورس,لاستیک و پلاستیک,تولید تایر و بازسازی تایرهای لاستیکی,-,Iran Yasa Tire,IRO1YASA0008,YASA,YASA1,IRO1YASA0001,25,2511,1
پاکشو,گروه صنعتی پاکشو,بورس,بازار دوم بورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Paksho,IRO1PASH0002,PASH,PASH1,IRO1PASH0001,44,4424,1
پتایر,ایران  تایر,بورس,بازار اول (تابلوی اصلی) بورس,لاستیک و پلاستیک,تولید تایر و بازسازی تایرهای لاستیکی,-,Iran Tire,IRO1TAIR0008,TAIR,TAIR1,IRO1TAIR0001,25,2511,1
پترول,گ.س.وت.ص.پتروشیمی خلیج فارس,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,S*Ir.Inv.Petr.,IRO1IPTR0001,IPTR,IPTR1,IRO1IPTR0001,44,4411,1
پدرخش,درخشان  تهران,بورس,بازار دوم بورس,لاستیک و پلاستیک,تولید محصولات پلاستیکی,-,Derakhshan Teh.,IRO1DRKH0005,DRKH,DRKH1,IRO1DRKH0001,25,2520,3
پرداخت,به پرداخت ملت,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Behpardakht Mellat,IRO1PRKT0007,PRKT,PRKT1,IRO1PRKT0001,72,7220,3
پردیس,سرمایه گذاری پردیس,بورس,بازار اول (تابلوی اصلی) بورس,سرمایه گذاریها,سایر واسطه های مالی,-,Pardis Invsetment,IRO1AYEG0008,AYEG,AYEG1,IRO1AYEG0001,56,5699,1
پسهند,صنایع  لاستیکی  سهند,بورس,بازار اول (تابلوی فرعی) بورس,لاستیک و پلاستیک,تولید سایر محصولات لاستیکی,-,Sahand Rubber,IRO1SHND0001,SHND,SHND1,IRO1SHND0001,25,2519,3
پکرمان,گروه  صنعتی  بارز,بورس,بازار اول (تابلوی فرعی) بورس,لاستیک و پلاستیک,تولید تایر و بازسازی تایرهای لاستیکی,-,Kerman Tire,IRO1BARZ0007,BARZ,BARZ1,IRO1BARZ0001,25,2511,3
پکویر,کویر تایر,بورس,بازار اول (تابلوی اصلی) بورس,لاستیک و پلاستیک,تولید تایر و بازسازی تایرهای لاستیکی,-,Kavir Tire,IRO1KVRZ0001,KVRZ,KVRZ1,IRO1KVRZ0001,25,2511,1
پلاسک,پلاسکوکار,بورس,بازار دوم بورس,لاستیک و پلاستیک,تولید محصولات پلاستیکی,-,Plascokar Saipa,IRO1PLKK0002,PLKK,PLKK1,IRO1PLKK0001,25,2520,3
پی پاد,پرداخت الکترونیک پاسارگاد,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Pasargad Payment,IRO1PYPD0001,PYPD,PYPD1,IRO1PYPD0001,72,7220,1
تاپیکو,س. نفت و گاز و پتروشیمی تأمین,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Tamin Petro.,IRO1PTAP0001,PTAP,PTAP1,IRO1PTAP0001,44,4411,1
تادیکو,س. کشت ودام صنایع لبنی تامین,بورس,بازار اول (تابلوی اصلی) بورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,S.KeshtDamSanTA,IRO1TDKO0004,TDKO,TDKO1,IRO1TDKO0001,01,121,1
تاصیکو,سرمایه گذاری صدرتامین,بورس,بازار اول (تابلوی اصلی) بورس,استخراج کانه های فلزی,استخراج سایر کانه های فلزی,-,Sadr Tamin Inv.,IRO1SADR0004,SADR,SADR1,IRO1SADR0001,13,1399,1
تایرا,تراکتورسازی ایران,بورس,بازار اول (تابلوی اصلی) بورس,ماشین آلات و تجهیزات,تولید ماشین آلات کشاورزی و باغبانی,-,Iran Tractor,IRO1TRIR0009,TRIR,TRIR1,IRO1TRIR0001,29,2921,1
تپمپی,پمپ  سازی  ایران,بورس,بازار اول (تابلوی فرعی) بورس,ماشین آلات و تجهیزات,تولید پمپ، کمپرسور، مته و دریچه,-,Pumpiran,IRO1PIRN0007,PIRN,PIRN1,IRO1PIRN0001,29,2912,3
تکاردان,تامین سرمایه کاردان,بورس,بازار دوم بورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Kardan Investment,IRO1KRDN0007,KRDN,KRDN1,IRO1KRDN0001,67,6719,1
تکشا,گسترش صنایع وخدمات کشاورزی,بورس,بازار دوم بورس,ماشین آلات و تجهیزات,تولید ماشین آلات کشاورزی و باغبانی,-,A. I. S. D.,IRO1GSKE0004,GSKE,GSKE1,IRO1GSKE0001,29,2921,3
تکمبا,کمباین  سازی  ایران,بورس,بازار دوم بورس,ماشین آلات و تجهیزات,تولید ماشین آلات کشاورزی و باغبانی,-,Iran Combine,IRO1COMB0003,COMB,COMB1,IRO1COMB0001,29,2921,3
تکنو,تکنوتار,بورس,بازار دوم بورس,ماشین آلات و تجهیزات,تولید پمپ، کمپرسور، مته و دریچه,-,Technotar,IRO1TKNO0002,TKNO,TKNO1,IRO1TKNO0001,29,2912,3
تملت,تامین سرمایه بانک ملت,بورس,بازار دوم بورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,Mellat Inv. Bank,IRO1TMLT0007,TMLT,TMLT1,IRO1TMLT0001,67,6719,3
تنوین,تامین سرمایه نوین,بورس,بازار اول (تابلوی فرعی) بورس,فعالیتهای کمکی به نهادهای مالی واسط,بجز تامین وجوه بیمه و بازنشستگی,-,S*Novin Investment,IRO1TNOV0009,TNOV,TNOV1,IRO1TNOV0001,67,6719,3
تیپیکو,سرمایه گذاری دارویی تامین,بورس,بازار اول (تابلوی اصلی) بورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,Tamin Daroo,IRO1DTIP0007,DTIP,DTIP1,IRO1DTIP0001,43,4399,1
ثاخت,بین المللی توسعه ساختمان,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Int. Const.,IRO1BSTE0000,BSTE,BSTE1,IRO1BSTE0001,70,7010,3
ثامان,سامان  گستراصفهان,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,پیمانکاری املاک و مستغلات,-,Saman Gostar,IRO1SGOS0004,SGOS,SGOS1,IRO1SGOS0001,70,7021,1
ثامید,توسعه و عمران امید,بورس,بازار اول (تابلوی فرعی) بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Omid Con. & Dev.,IRO1TOOM0009,TOOM,TOOM1,IRO1TOOM0001,70,7010,3
ثبهساز,بهساز کاشانه تهران,بورس,بازار اول (تابلوی اصلی) بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Behsaz K Tehran,IRO1BEKA0009,BEKA,BEKA1,IRO1BEKA0001,70,7010,1
ثپهران,توسعه ساختمان سپهر تهران,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,TosESakhtemanSphrT,IRO1SPHR0003,SPHR,SPHR1,IRO1SPHR0001,70,7010,1
ثشاهد,سرمایه  گذاری  شاهد,بورس,بازار اول (تابلوی اصلی) بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Shahed Inv.,IRO1SAHD0006,SAHD,SAHD1,IRO1SAHD0001,70,7010,1
ثشرق,سرمایه گذاری مسکن شمال شرق,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,Maskan Invest.,IRO1PMSZ0006,PMSZ,PMSZ1,IRO1PMSZ0001,70,7010,3
ثفارس,عمران وتوسعه فارس,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,پیمانکاری املاک و مستغلات,-,Fars Dev.,IRO1OFRS0006,OFRS,OFRS1,IRO1OFRS0001,70,7021,3
ثمسکن,سرمایه گذاری  مسکن,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,پیمانکاری املاک و مستغلات,-,Housing Inv.,IRO1MSKN0005,MSKN,MSKN1,IRO1MSKN0001,70,7021,3
ثنوسا,نوسازی وساختمان تهران,بورس,بازار دوم بورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده,-,S*Tehran Const.,IRO1NSTH0003,NSTH,NSTH1,IRO1NSTH0001,70,7010,3
جم,پتروشیمی جم,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Jam Petr.,IRO1PJMZ0007,PJMZ,PJMZ1,IRO1PJMZ0001,44,4411,3
جم پیلن,پتروشیمی جم پیلن,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Jam Pilen,IRO1JPPC0001,JPPC,JPPC1,IRO1JPPC0001,44,4411,1
چاپ,ص.چاپ وبسته بندی آسان قزوین,بورس,بازار اول (تابلوی اصلی) بورس,محصولات کاغذی,تولید کاغذ و مقوای موجدار و محفظه آنها,-,AsanGhazvin Co.,IRO1CHAP0000,CHAP,CHAP1,IRO1CHAP0001,21,2102,1
چافست,افست,بورس,بازار اول (تابلوی فرعی) بورس,انتشار، چاپ و تکثیر,چاپ,-,Offset,IRO1OFST0004,OFST,OFST1,IRO1OFST0001,22,2221,3
چدن,تولیدی چدن سازان,بورس,بازار اول (تابلوی اصلی) بورس,ساخت محصولات فلزی,تولید سایر محصولات فلزی ساخته شده,-,producing CHDN,IRO1CHDN0009,CHDN,CHDN1,IRO1CHDN0001,28,2899,1
چفیبر,تولید فیبر ایران,بورس,بازار دوم بورس,محصولات چوبی,تولید تخته چند لا و سایر تخته ها,-,Iran Board,IRO1FIBR0003,FIBR,FIBR1,IRO1FIBR0001,20,2021,3
چکاپا,گروه صنایع کاغذ پارس,بورس,بازار دوم بورس,محصولات کاغذی,تولید خمیر کاغذ، کاغذ و مقوا,-,Pars Paper Ind.Grp,IRO1KAPA0015,KAPA,KAPA1,IRO1KAPA0011,21,2101,1
چکارن,کارتن  ایران,بورس,بازار دوم بورس,محصولات کاغذی,تولید کاغذ و مقوای موجدار و محفظه آنها,-,Iran Carton,IRO1KRTI0006,KRTI,KRTI1,IRO1KRTI0001,21,2102,3
